V,E,T(n) std,T(n) fibo,T(n) binary,Theo. T(n),std Erwartungswert,std Standardabweichung,std Erw.-StdAbw.,std Erw.+StdAbw.,fibo Erwartungswert,fibo Standardabweichung,fibo Erw.-StdAbw.,fibo Erw.+StdAbw.,binary Erwartungswert,binary Standardabweichung,binary Erw.-StdAbw.,binary Erw.+StdAbw.,std Q_25,std Q_5,std Q_75,std a,std b,std |[Q_.25 Q_.75]|,std |[a b]|,fibo Q_25,fibo Q_5,fibo Q_75,fibo a,fibo b,fibo |[Q_.25 Q_.75]|,fibo |[a b]|,binary Q_25,binary Q_5,binary Q_75,binary a,binary b,binary |[Q_.25 Q_.75]|,binary |[a b]|
42.0, 861.0, 0.151837, 0.257494, 0.189857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.147165, 0.325887, 0.159113, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.173125, 0.348006, 0.191768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.287614, 0.096713, 0.182876, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.159521, 0.336444, 0.067004, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.252834, 0.087027, 0.072792, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.085304, 0.334424, 0.328205, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.184603, 0.097433, 0.072455, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.255347, 0.364944, 0.335914, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.221689, 0.342974, 0.250246, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.303126, 0.223603, 0.220466, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.175902, 0.400981, 0.198023, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.303443, 0.281683, 0.236404, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.164237, 0.175417, 0.243551, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.274034, 0.226526, 0.239306, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.178431, 0.375246, 0.08233, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.237834, 0.188703, 0.346556, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.267833, 0.102164, 0.281026, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.284039, 0.220947, 0.321492, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.171455, 0.358025, 0.242261, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.157353, 0.296915, 0.211299, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.084055, 0.227609, 0.148694, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.140751, 0.208441, 0.172603, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.307028, 0.196262, 0.217974, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.185042, 0.287232, 0.188056, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.202064, 0.231881, 0.211584, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.234006, 0.215425, 0.079537, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42.0, 861.0, 0.294689, 0.303645, 0.211089, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
