|V|*[1000],|E|*[1000],T(n) std,T(n) fibo,T(n) binary,Theo. T(n),stdErwartungswert,stdStandardabweichung,stdErw.-StdAbw.,stdErw.+StdAbw.,std Q_.25,std Q_.5,std Q_.75,std a,std b,std |[Q_.25 Q_.75]|,std |[a b]|,fiboErwartungswert,fiboStandardabweichung,fiboErw.-StdAbw.,fiboErw.+StdAbw.,fibo Q_.25,fibo Q_.5,fibo Q_.75,fibo a,fibo b,fibo |[Q_.25 Q_.75]|,fibo |[a b]|,binaryErwartungswert,binaryStandardabweichung,binaryErw.-StdAbw.,binaryErw.+StdAbw.,binary Q_.25,binary Q_.5,binary Q_.75,binary a,binary b,binary |[Q_.25 Q_.75]|,binary |[a b]|
0.032, 0.496, 0.398236, 0.225913, 0.640457, , , 
0.032, 0.496, 0.10538, 0.211681, 0.393947, , , 
0.032, 0.496, 0.295268, 0.711101, 0.6809, , , 
0.032, 0.496, 0.144235, 0.597637, 0.528428, , , 
0.032, 0.496, 0.432225, 0.582665, 0.455563, , , 
0.032, 0.496, 0.170683, 0.708578, 0.567674, 0.11079812759625371, 0.366487, 0.1335884031598551, 0.23289859684014488, 0.5000754031598551, 0.548101, 0.25433498607083144, 0.29376601392916857, 0.8024359860708314, 0.514111, 0.39716738195208706, 0.11694361804791295, 0.911278381952087, 0.3681105, 0.427361, 0.3941915, 0.369727, 0.170683, 4.0, 15.0, 0.783084, 0.4102705, 0.5272055, 1.16690175, 0.14338775, 0.0, 0.0, 0.4248865, 0.3786185, 0.474441, 0.693677, 0.54877275, 3.0, 11.0
0.042, 0.861, 1.572873, 0.648133, 0.705293, , , 
0.042, 0.861, 0.944904, 0.303589, 0.49076, , , 
0.042, 0.861, 2.521997, 0.273018, 0.701277, , , 
0.042, 0.861, 1.096072, 0.361058, 0.353295, , , 
0.042, 0.861, 1.399313, 0.771671, 1.436384, , , 
0.042, 0.861, 1.663642, 0.433449, 1.641813, , , 
0.042, 0.861, 1.146675, 1.355168, 0.522951, , , 
0.042, 0.861, 1.173592, 1.026716, 0.19817, , , 
0.042, 0.861, 3.199017, 1.428292, 0.304801, , , 
0.042, 0.861, 0.481133, 0.621997, 1.363566, , , 
0.042, 0.861, 0.358763, 1.274703, 1.251799, , , 
0.042, 0.861, 1.086159, 0.666878, 0.30986, , , 
0.042, 0.861, 0.293142, 1.424127, 0.752896, , , 
0.042, 0.861, 0.537975, 0.341006, 0.327346, , , 
0.042, 0.861, 0.568129, 1.351259, 1.384256, , , 
0.042, 0.861, 1.176735, 0.584719, 0.480215, , , 
0.042, 0.861, 0.524205, 0.27551, 0.562542, , , 
0.042, 0.861, 0.8314, 0.717681, 0.797358, , , 
0.042, 0.861, 0.189673, 1.077684, 1.326232, , , 
0.042, 0.861, 0.475956, 2.972041, 0.327177, , , 
0.042, 0.861, 0.318269, 0.3893, 0.585435, , , 
0.042, 0.861, 0.281637, 0.287764, 0.716497, , , 
0.042, 0.861, 1.091883, 0.780123, 0.534592, , , 
0.042, 0.861, 1.102699, 1.276603, 1.072615, , , 
0.042, 0.861, 1.78728, 1.361093, 1.278835, , , 
0.042, 0.861, 0.251621, 0.307191, 1.299594, , , 
0.042, 0.861, 0.430206, 1.051769, 1.290298, , , 
0.042, 0.861, 0.318808, 0.307022, 1.093232, , , 
0.042, 0.861, 0.243713, 0.31546, 1.148653, , , 
0.042, 0.861, 1.654869, 0.535717, 0.326986, , , 
0.042, 0.861, 0.517702, 1.278508, 0.560615, , , 
0.042, 0.861, 0.45378, 8.078534, 1.129183, , , 
0.042, 0.861, 0.547687, 3.071871, 0.298457, , , 
0.042, 0.861, 0.312711, 0.630595, 0.694129, , , 
0.042, 0.861, 1.162091, 0.325305, 1.207416, , , 
0.042, 0.861, 0.295846, 0.334764, 0.501223, , , 
0.042, 0.861, 0.302824, 0.604932, 1.217255, , , 
0.042, 0.861, 0.254022, 0.727588, 0.576393, , , 
0.042, 0.861, 0.26788, 0.508515, 0.276698, , , 
0.042, 0.861, 0.10741, 0.250144, 0.527024, 0.2715821817206622, 0.823588, 0.6667090042686352, 0.15687899573136482, 1.490297004268635, 1.008268, 1.2970483400597006, -0.28878034005970066, 2.3053163400597003, 0.789307, 0.40929874345522366, 0.3800082565447763, 1.1986057434552237, 0.419948, 0.3971125, 1.0862855, 1.572873, 0.10741, 12.0, 38.0, 0.94835, 1.6806705, 0.9071125, 1.01020625, 0.250144, 0.0, 0.0, 1.3076825, 0.456306, 0.4438005, 2.6035055, -0.8520225, 0.0, 0.0
0.052, 1.326, 3.456111, 1.900606, 2.529251, , , 
0.052, 1.326, 0.404351, 1.411846, 2.704562, , , 
0.052, 1.326, 0.28759, 1.17494, 0.488193, , , 
0.052, 1.326, 1.756927, 2.465948, 0.347446, , , 
0.052, 1.326, 1.790877, 1.244723, 0.487794, , , 
0.052, 1.326, 1.222917, 0.361685, 0.966732, , , 
0.052, 1.326, 0.737685, 0.647408, 0.877999, , , 
0.052, 1.326, 1.394275, 0.422164, 2.33777, , , 
0.052, 1.326, 1.416526, 1.899658, 2.656832, , , 
0.052, 1.326, 0.807081, 3.607664, 0.356472, , , 
0.052, 1.326, 0.464288, 2.87402, 0.394359, , , 
0.052, 1.326, 0.838719, 2.498372, 1.137022, , , 
0.052, 1.326, 1.654589, 2.491534, 0.496457, , , 
0.052, 1.326, 1.10111, 1.866603, 1.118367, , , 
0.052, 1.326, 0.83886, 1.956641, 1.823404, , , 
0.052, 1.326, 0.943354, 1.106848, 0.329367, , , 
0.052, 1.326, 0.177695, 1.242993, 1.32052, , , 
0.052, 1.326, 0.283059, 1.170804, 1.866555, , , 
0.052, 1.326, 1.416308, 2.313496, 0.474404, , , 
