V,E,T(n) std,T(n) fibo,T(n) binary
682.0, 681.0, 0.478744, 0.760769, 0.250497
682.0, 681.0, 0.541049, 0.869573, 0.217053
682.0, 681.0, 0.482711, 0.727292, 0.202048
682.0, 681.0, 0.570016, 0.763347, 0.211497
682.0, 681.0, 0.507425, 0.698379, 0.219915
682.0, 681.0, 0.50462, 0.705405, 0.211109
682.0, 681.0, 0.468157, 0.739548, 0.2116
682.0, 681.0, 0.528331, 0.827202, 0.224212
682.0, 681.0, 0.543106, 0.806711, 0.222167
682.0, 681.0, 0.487912, 0.778717, 0.232169
682.0, 681.0, 0.560897, 0.784737, 0.223718
682.0, 681.0, 0.51022, 0.672117, 0.227936
682.0, 681.0, 0.545099, 0.668816, 0.240846
682.0, 681.0, 0.54514, 0.752837, 0.224487
682.0, 681.0, 0.577185, 0.9746, 0.274475
682.0, 681.0, 0.588626, 0.772343, 0.231879
682.0, 681.0, 0.481593, 0.785007, 0.228973
682.0, 681.0, 0.510444, 0.786479, 0.235439
682.0, 681.0, 0.4905, 0.712355, 0.218835
682.0, 681.0, 0.453592, 0.743398, 0.240769
682.0, 681.0, 0.496288, 0.72852, 0.237033
682.0, 681.0, 0.558873, 0.767441, 0.219742
682.0, 681.0, 0.519821, 0.785809, 0.226437
682.0, 681.0, 0.467284, 0.798396, 0.218761
682.0, 681.0, 0.535103, 0.813458, 0.26496
682.0, 681.0, 0.09725, 0.853522, 0.232936
692.0, 691.0, 0.494747, 0.836793, 0.293966
692.0, 691.0, 0.525834, 0.92454, 0.300373
692.0, 691.0, 0.531024, 0.76944, 0.260616
692.0, 691.0, 0.498983, 0.885603, 0.245784
692.0, 691.0, 0.497734, 0.823503, 0.262126
692.0, 691.0, 0.485635, 0.932641, 0.269053
692.0, 691.0, 0.578209, 0.767069, 0.299705
692.0, 691.0, 0.551898, 0.886771, 0.244206
692.0, 691.0, 0.518572, 0.870857, 0.248275
692.0, 691.0, 0.571527, 0.748002, 0.275416
692.0, 691.0, 0.526775, 0.900754, 0.252719
692.0, 691.0, 0.555227, 0.828966, 0.295095
692.0, 691.0, 0.522309, 0.752166, 0.250255
692.0, 691.0, 0.545344, 0.871345, 0.270768
692.0, 691.0, 0.565124, 0.788281, 0.296133
692.0, 691.0, 0.504369, 0.722622, 0.266203
692.0, 691.0, 0.563026, 0.92857, 0.262772
692.0, 691.0, 0.564794, 0.726817, 0.239738
692.0, 691.0, 0.50744, 0.751607, 0.247358
692.0, 691.0, 0.544153, 0.836535, 0.304137
692.0, 691.0, 0.569663, 0.754255, 0.249714
692.0, 691.0, 0.540443, 0.90387, 0.272955
692.0, 691.0, 0.529991, 0.827047, 0.237209
692.0, 691.0, 0.530034, 0.756633, 0.233444
692.0, 691.0, 0.483164, 0.776544, 0.273893
692.0, 691.0, 0.490253, 0.72073, 0.269525
692.0, 691.0, 0.517299, 0.788671, 0.246005
692.0, 691.0, 0.484496, 0.766165, 0.250321
692.0, 691.0, 0.538491, 0.761879, 0.249311
692.0, 691.0, 0.586285, 0.929202, 0.25579
692.0, 691.0, 0.515561, 0.849632, 0.301716
692.0, 691.0, 0.559276, 0.884781, 0.292513
692.0, 691.0, 0.484823, 0.784801, 0.238694
692.0, 691.0, 0.554406, 0.863821, 0.291386
692.0, 691.0, 0.530363, 0.741712, 0.243735
692.0, 691.0, 0.552493, 0.821026, 0.258811
692.0, 691.0, 0.498719, 0.848159, 0.284751
692.0, 691.0, 0.568943, 0.757004, 0.315021
692.0, 691.0, 0.486199, 0.759266, 0.320489
692.0, 691.0, 0.094794, 0.788784, 0.24059
702.0, 701.0, 0.574211, 0.841102, 0.351168
702.0, 701.0, 0.580356, 1.014187, 0.354918
702.0, 701.0, 0.590837, 1.075855, 0.330241
702.0, 701.0, 0.622034, 1.01909, 0.391653
702.0, 701.0, 0.603105, 1.011068, 0.384701
702.0, 701.0, 0.542364, 0.979517, 0.401788
702.0, 701.0, 0.630715, 1.036408, 0.362098
702.0, 701.0, 0.598348, 0.985473, 0.417684
702.0, 701.0, 0.604136, 0.899418, 0.347058
702.0, 701.0, 0.557139, 0.908337, 0.325286
702.0, 701.0, 0.551801, 0.964004, 0.365646
702.0, 701.0, 0.543908, 0.947468, 0.312843
702.0, 701.0, 0.520638, 0.753808, 0.272237
702.0, 701.0, 0.492576, 0.834831, 0.570516
702.0, 701.0, 0.537807, 1.238625, 0.379809
702.0, 701.0, 0.775167, 0.941551, 0.252679
702.0, 701.0, 0.406603, 1.057009, 0.480692
702.0, 701.0, 0.825584, 1.042347, 0.427895
702.0, 701.0, 0.55417, 0.775224, 0.345721
702.0, 701.0, 0.789332, 1.093796, 0.393425
702.0, 701.0, 0.559849, 1.007069, 0.324412
702.0, 701.0, 0.480653, 0.784004, 0.304121
702.0, 701.0, 0.500752, 0.768465, 0.320449
702.0, 701.0, 0.534406, 0.728301, 0.315725
702.0, 701.0, 0.54013, 0.759889, 0.297134
702.0, 701.0, 0.523848, 0.904639, 0.357375
702.0, 701.0, 0.484679, 0.748024, 0.351519
702.0, 701.0, 0.538001, 0.69831, 0.350702
702.0, 701.0, 0.418546, 0.673524, 0.347067
702.0, 701.0, 0.502737, 0.762226, 0.368641
702.0, 701.0, 0.480439, 0.68633, 0.378594
702.0, 701.0, 0.376009, 0.868436, 0.379079
702.0, 701.0, 0.459301, 0.714656, 0.333008
702.0, 701.0, 0.520051, 0.698857, 0.342762
702.0, 701.0, 0.501208, 0.809045, 0.316982
702.0, 701.0, 0.496663, 0.799151, 0.382747
702.0, 701.0, 0.497276, 0.708775, 0.364571
702.0, 701.0, 0.485133, 0.678343, 0.32777
702.0, 701.0, 0.525572, 0.700003, 0.38585
702.0, 701.0, 0.093963, 0.86686, 0.365881
712.0, 711.0, 0.482281, 0.807589, 0.362463
712.0, 711.0, 0.480488, 0.743589, 0.339384
712.0, 711.0, 0.516299, 0.685506, 0.411423
712.0, 711.0, 0.585458, 0.791988, 0.342651
712.0, 711.0, 0.507094, 0.823539, 0.337571
712.0, 711.0, 0.484104, 0.846608, 0.392474
712.0, 711.0, 0.523628, 0.688065, 0.399466
712.0, 711.0, 0.503021, 0.740887, 0.356957
712.0, 711.0, 0.512538, 0.748123, 0.386942
712.0, 711.0, 0.507521, 0.692575, 0.372601
712.0, 711.0, 0.504408, 0.728591, 0.361422
712.0, 711.0, 0.470777, 0.737297, 0.377574
712.0, 711.0, 0.519873, 0.795735, 0.349115
712.0, 711.0, 0.495955, 0.707272, 0.374641
712.0, 711.0, 0.522256, 0.681871, 0.386932
712.0, 711.0, 0.482036, 0.668081, 0.386881
712.0, 711.0, 0.483516, 0.808226, 0.361122
712.0, 711.0, 0.504191, 0.690431, 0.359491
712.0, 711.0, 0.509484, 0.840349, 0.348751
712.0, 711.0, 0.529031, 0.68055, 0.377726
712.0, 711.0, 0.505403, 0.679185, 0.374231
712.0, 711.0, 0.470488, 0.739687, 0.371715
712.0, 711.0, 0.526571, 0.680329, 0.334595
712.0, 711.0, 0.52233, 2.266277, 0.340499
712.0, 711.0, 0.529284, 0.679176, 0.320094
712.0, 711.0, 0.531753, 0.653125, 0.299207
712.0, 711.0, 0.508447, 0.734159, 0.324776
712.0, 711.0, 0.511233, 0.654635, 0.321878
712.0, 711.0, 0.451861, 0.701371, 0.339166
712.0, 711.0, 0.537779, 0.696765, 0.299876
712.0, 711.0, 0.54093, 0.650661, 0.282995
712.0, 711.0, 0.594453, 0.700001, 0.32188
712.0, 711.0, 0.528864, 0.618442, 0.316447
712.0, 711.0, 0.482797, 0.615063, 0.333888
712.0, 711.0, 0.483339, 0.742373, 0.331612
712.0, 711.0, 0.528912, 0.648533, 0.337912
712.0, 711.0, 0.471996, 0.707429, 0.332324
712.0, 711.0, 0.488581, 0.715865, 0.320432
712.0, 711.0, 0.5221, 0.694444, 0.294621
712.0, 711.0, 0.024227, 0.800951, 0.31146
722.0, 721.0, 0.571813, 0.80999, 0.290356
722.0, 721.0, 0.595495, 0.91126, 0.290131
722.0, 721.0, 0.563152, 0.862243, 0.302387
722.0, 721.0, 0.572162, 0.739932, 0.249234
722.0, 721.0, 0.607947, 0.780157, 0.315458
722.0, 721.0, 0.547239, 0.859651, 0.304616
722.0, 721.0, 0.565166, 0.738154, 0.317702
722.0, 721.0, 0.565699, 0.86041, 0.272611
722.0, 721.0, 0.535271, 0.86015, 0.308964
722.0, 721.0, 0.591066, 0.783609, 0.271834
722.0, 721.0, 0.565509, 0.821569, 0.289877
722.0, 721.0, 0.58807, 0.772707, 0.275548
722.0, 721.0, 0.546781, 0.735501, 0.304639
722.0, 721.0, 0.568652, 0.834572, 0.273301
722.0, 721.0, 0.572488, 0.690247, 0.312096
722.0, 721.0, 0.523963, 0.894204, 0.282986
722.0, 721.0, 0.570197, 0.929224, 0.293283
722.0, 721.0, 0.577033, 0.741471, 0.259924
722.0, 721.0, 0.563855, 0.935121, 0.268102
722.0, 721.0, 0.600673, 0.823043, 0.341115
722.0, 721.0, 0.573237, 0.823944, 0.258438
722.0, 721.0, 0.570121, 0.793236, 0.258538
722.0, 721.0, 0.560288, 0.777987, 0.306759
722.0, 721.0, 0.601465, 0.88519, 0.268361
722.0, 721.0, 0.56044, 0.800821, 0.258091
722.0, 721.0, 0.578987, 0.788239, 0.271659
722.0, 721.0, 0.51896, 0.823699, 0.293853
722.0, 721.0, 0.626471, 0.874276, 0.326215
722.0, 721.0, 0.570991, 0.714552, 0.25179
722.0, 721.0, 0.575542, 0.847905, 0.286026
722.0, 721.0, 0.545397, 0.927563, 0.283778
722.0, 721.0, 0.589151, 0.789859, 0.272429
722.0, 721.0, 0.551211, 0.837894, 0.313348
722.0, 721.0, 0.49955, 0.760982, 0.351952
722.0, 721.0, 0.631657, 0.927144, 0.302049
722.0, 721.0, 0.590122, 0.85486, 0.265853
722.0, 721.0, 0.591551, 0.856897, 0.256616
722.0, 721.0, 0.582722, 0.910881, 0.340044
722.0, 721.0, 0.553548, 0.760614, 0.319968
722.0, 721.0, 0.098045, 0.83937, 0.247756
732.0, 731.0, 0.537918, 0.967137, 0.248501
732.0, 731.0, 0.563593, 0.845986, 0.250987
732.0, 731.0, 0.588143, 0.916282, 0.270722
732.0, 731.0, 0.613707, 0.963113, 0.254956
732.0, 731.0, 0.536691, 0.976189, 0.259746
732.0, 731.0, 0.584665, 0.815708, 0.247459
732.0, 731.0, 0.536648, 0.837231, 0.251349
732.0, 731.0, 0.61148, 0.810717, 0.249595
732.0, 731.0, 0.575872, 0.939407, 0.23803
732.0, 731.0, 0.543788, 0.871636, 0.249354
732.0, 731.0, 0.55281, 0.996803, 0.248097
732.0, 731.0, 0.584765, 0.816939, 0.243989
732.0, 731.0, 0.518795, 0.796566, 0.233807
732.0, 731.0, 0.533906, 0.903871, 0.246301
732.0, 731.0, 0.498338, 0.936999, 0.243943
732.0, 731.0, 0.551009, 0.885194, 0.236293
732.0, 731.0, 0.538322, 0.900015, 0.24132
732.0, 731.0, 0.575959, 0.901318, 0.257741
732.0, 731.0, 0.583652, 0.806762, 0.241015
732.0, 731.0, 0.558424, 0.955859, 0.262217
732.0, 731.0, 0.511587, 0.911425, 0.241047
732.0, 731.0, 0.547229, 0.893339, 0.236798
732.0, 731.0, 0.618194, 0.778598, 0.23907
732.0, 731.0, 0.611588, 0.911258, 0.249981
732.0, 731.0, 0.60559, 0.850927, 0.244466
732.0, 731.0, 0.535552, 0.792313, 0.286254
732.0, 731.0, 0.599788, 0.996952, 0.255816
732.0, 731.0, 0.52051, 0.932046, 0.257067
732.0, 731.0, 0.544435, 0.961426, 0.250471
732.0, 731.0, 0.535591, 1.022046, 0.254754
732.0, 731.0, 0.563059, 1.045293, 0.261489
732.0, 731.0, 0.52913, 0.955641, 0.249007
732.0, 731.0, 0.553335, 0.885917, 0.241082
732.0, 731.0, 0.525803, 0.933097, 0.304116
732.0, 731.0, 0.578003, 0.918316, 0.245196
732.0, 731.0, 0.598604, 0.937603, 0.246536
732.0, 731.0, 0.550313, 0.869421, 0.247187
732.0, 731.0, 0.54689, 0.841882, 0.243655
732.0, 731.0, 0.532247, 0.902926, 0.247743
732.0, 731.0, 0.100929, 0.916857, 0.230389
742.0, 741.0, 0.603258, 0.933169, 0.414613
742.0, 741.0, 0.578327, 0.952934, 0.4357
742.0, 741.0, 0.571515, 0.948338, 0.419066
742.0, 741.0, 0.65105, 1.08271, 0.359895
742.0, 741.0, 0.653889, 0.947668, 0.39227
742.0, 741.0, 0.665489, 1.122108, 0.403554
742.0, 741.0, 0.67945, 1.296502, 0.424158
742.0, 741.0, 0.568258, 1.152671, 0.452506
742.0, 741.0, 0.441883, 0.54323, 0.262062
742.0, 741.0, 0.362834, 0.551594, 0.213925
742.0, 741.0, 0.350373, 0.815669, 0.441563
742.0, 741.0, 0.689856, 0.950279, 0.394049
742.0, 741.0, 0.621069, 0.953116, 0.345719
742.0, 741.0, 0.624015, 0.928871, 0.355717
742.0, 741.0, 0.590534, 0.879142, 0.366455
742.0, 741.0, 0.551029, 0.962503, 0.30672
742.0, 741.0, 0.601175, 0.902724, 0.323284
742.0, 741.0, 0.589385, 0.816459, 0.325691
742.0, 741.0, 0.61982, 0.92201, 0.305067
742.0, 741.0, 0.539518, 0.900826, 0.289164
742.0, 741.0, 0.668018, 1.035255, 0.368879
742.0, 741.0, 0.625694, 0.80909, 0.38726
742.0, 741.0, 0.535738, 0.796967, 0.350991
742.0, 741.0, 0.56009, 0.776161, 0.390837
742.0, 741.0, 0.524457, 0.70719, 0.381226
742.0, 741.0, 0.521229, 0.77559, 0.387358
742.0, 741.0, 0.5175, 0.811153, 0.370982
742.0, 741.0, 0.531774, 0.758904, 0.398816
742.0, 741.0, 0.508493, 0.735992, 0.404678
742.0, 741.0, 0.501279, 0.704613, 0.384575
742.0, 741.0, 0.497769, 0.757231, 0.3604
742.0, 741.0, 0.483209, 0.764244, 0.335144
742.0, 741.0, 0.527987, 0.705472, 0.347469
742.0, 741.0, 0.522735, 0.819183, 0.381915
742.0, 741.0, 0.527105, 0.718766, 0.346461
742.0, 741.0, 0.542769, 0.812673, 0.355568
742.0, 741.0, 0.546848, 0.763091, 0.333424
742.0, 741.0, 0.507329, 0.75016, 0.361087
742.0, 741.0, 0.49866, 0.783846, 0.353269
742.0, 741.0, 0.108867, 0.78021, 0.360384
752.0, 751.0, 0.36174, 0.541029, 0.184467
752.0, 751.0, 0.357783, 0.663126, 0.309619
752.0, 751.0, 0.561427, 0.863289, 0.192105
752.0, 751.0, 0.340139, 0.703489, 0.186415
752.0, 751.0, 0.390614, 0.705867, 0.187514
752.0, 751.0, 0.33683, 0.673897, 0.181112
752.0, 751.0, 0.392201, 0.574681, 0.189309
752.0, 751.0, 0.381965, 0.771504, 0.287927
752.0, 751.0, 0.565008, 0.838495, 0.357144
752.0, 751.0, 0.597766, 0.794239, 0.303533
752.0, 751.0, 0.581968, 0.883528, 0.179509
752.0, 751.0, 0.372418, 0.668247, 0.186289
752.0, 751.0, 0.388453, 0.675596, 0.276208
752.0, 751.0, 0.595956, 0.865213, 0.186171
752.0, 751.0, 0.35968, 0.583753, 0.181532
752.0, 751.0, 0.359941, 0.633383, 0.176353
752.0, 751.0, 0.399175, 0.695415, 0.188458
752.0, 751.0, 0.348027, 0.684968, 0.187923
752.0, 751.0, 0.351918, 0.649548, 0.181876
752.0, 751.0, 0.431119, 0.718345, 0.30323
752.0, 751.0, 0.526227, 0.741371, 0.176724
752.0, 751.0, 0.386688, 0.750084, 0.192813
752.0, 751.0, 0.381573, 0.593578, 0.178744
752.0, 751.0, 0.385015, 0.674995, 0.18059
752.0, 751.0, 0.379718, 0.693521, 0.284401
752.0, 751.0, 0.619282, 0.756994, 0.217917
752.0, 751.0, 0.40288, 0.668252, 0.185028
752.0, 751.0, 0.389078, 0.614298, 0.218373
752.0, 751.0, 0.341228, 0.642976, 0.182475
752.0, 751.0, 0.351904, 0.640247, 0.261672
752.0, 751.0, 0.48129, 0.777217, 0.315334
752.0, 751.0, 0.516156, 0.835916, 1.892784
752.0, 751.0, 0.651105, 0.746806, 0.251959
752.0, 751.0, 0.748869, 0.738735, 0.576221
752.0, 751.0, 0.603166, 0.733716, 0.149608
752.0, 751.0, 0.382426, 0.676775, 0.151633
752.0, 751.0, 0.382286, 0.582984, 0.146549
752.0, 751.0, 0.349229, 0.594822, 0.142753
752.0, 751.0, 0.337027, 0.734421, 0.146576
752.0, 751.0, 0.018262, 0.538385, 0.143839
762.0, 761.0, 0.383102, 0.511333, 0.167047
762.0, 761.0, 0.386963, 0.64575, 0.170425
762.0, 761.0, 0.389512, 0.673282, 0.163779
762.0, 761.0, 0.32363, 0.561135, 0.162026
762.0, 761.0, 0.344578, 0.608185, 0.171687
762.0, 761.0, 0.351211, 0.579442, 0.159803
762.0, 761.0, 0.375355, 0.649838, 0.166143
762.0, 761.0, 0.347828, 0.532914, 0.161889
762.0, 761.0, 0.364879, 0.620927, 0.167311
762.0, 761.0, 0.334878, 0.634448, 0.17162
762.0, 761.0, 0.32517, 0.57111, 0.158484
762.0, 761.0, 0.348801, 0.571731, 0.158356
762.0, 761.0, 0.313593, 0.546173, 0.155034
762.0, 761.0, 0.345523, 0.645668, 0.162092
762.0, 761.0, 0.384154, 0.636888, 0.1609
762.0, 761.0, 0.330407, 0.656972, 0.159738
762.0, 761.0, 0.346206, 0.666856, 0.160467
762.0, 761.0, 0.353772, 0.637333, 0.219333
762.0, 761.0, 0.421409, 0.572521, 0.162363
762.0, 761.0, 0.365824, 0.528311, 0.161208
762.0, 761.0, 0.339272, 0.541265, 0.158307
762.0, 761.0, 0.371385, 0.633496, 0.178172
762.0, 761.0, 0.382303, 0.713666, 0.164861
762.0, 761.0, 0.375589, 0.526986, 0.162482
762.0, 761.0, 0.333558, 0.618031, 0.195919
762.0, 761.0, 0.387804, 0.583177, 0.313405
762.0, 761.0, 0.572926, 0.581742, 0.162212
762.0, 761.0, 0.365809, 0.569866, 0.158042
762.0, 761.0, 0.391014, 0.680359, 0.160903
762.0, 761.0, 0.406121, 0.598777, 0.214962
762.0, 761.0, 0.320209, 0.616669, 0.160346
762.0, 761.0, 0.315756, 0.552102, 0.159721
762.0, 761.0, 0.356541, 0.580491, 0.159791
762.0, 761.0, 0.329182, 0.603205, 0.164454
762.0, 761.0, 0.375933, 0.643263, 0.160818
762.0, 761.0, 0.432941, 0.621546, 0.164794
762.0, 761.0, 0.340576, 0.591867, 0.161494
762.0, 761.0, 0.323461, 0.664141, 0.157681
762.0, 761.0, 0.367206, 0.59916, 0.162184
762.0, 761.0, 0.065891, 0.577809, 0.15979
772.0, 771.0, 0.341122, 0.594456, 0.231346
772.0, 771.0, 0.349143, 0.616226, 0.194326
772.0, 771.0, 0.360868, 0.609354, 0.220286
772.0, 771.0, 0.328779, 0.593637, 0.250636
772.0, 771.0, 0.399316, 0.496935, 0.216296
772.0, 771.0, 0.370941, 0.510479, 0.229955
772.0, 771.0, 0.343672, 0.500245, 0.20506
772.0, 771.0, 0.394868, 0.556922, 0.26364
772.0, 771.0, 0.382041, 0.697961, 0.251283
772.0, 771.0, 0.345822, 0.518038, 0.234872
772.0, 771.0, 0.373099, 0.528518, 0.25236
772.0, 771.0, 0.38537, 0.55556, 0.222207
772.0, 771.0, 0.414507, 0.586204, 0.290543
772.0, 771.0, 0.374375, 0.615343, 0.22512
772.0, 771.0, 0.355133, 0.488995, 0.227436
772.0, 771.0, 0.377084, 0.509348, 0.211915
772.0, 771.0, 0.397588, 0.528066, 0.225956
772.0, 771.0, 0.357681, 0.564542, 0.230227
772.0, 771.0, 0.37124, 0.576393, 0.221483
772.0, 771.0, 0.354687, 0.518993, 0.193123
772.0, 771.0, 0.414551, 0.59563, 0.25252
772.0, 771.0, 0.388316, 0.555775, 0.194472
772.0, 771.0, 0.367213, 0.534166, 0.215831
772.0, 771.0, 0.414567, 0.594777, 0.256495
772.0, 771.0, 0.443093, 0.523612, 0.242128
772.0, 771.0, 0.400208, 0.611854, 0.2186
772.0, 771.0, 0.379746, 0.549884, 0.192999
772.0, 771.0, 0.362124, 0.538747, 0.203779
772.0, 771.0, 0.376125, 0.601197, 0.233128
772.0, 771.0, 0.346825, 0.497955, 0.230152
772.0, 771.0, 0.342535, 0.51821, 0.207117
772.0, 771.0, 0.366237, 0.538427, 0.283325
772.0, 771.0, 0.357117, 0.640174, 0.196635
772.0, 771.0, 0.385046, 0.62636, 0.203351
772.0, 771.0, 0.366713, 0.491781, 0.221816
772.0, 771.0, 0.356823, 0.516921, 0.190958
772.0, 771.0, 0.351955, 0.593649, 0.223878
772.0, 771.0, 0.374332, 0.510991, 0.195763
772.0, 771.0, 0.344849, 0.544045, 0.256732
772.0, 771.0, 0.018591, 0.504991, 0.237838
782.0, 781.0, 0.398848, 0.613971, 0.245563
782.0, 781.0, 0.405107, 0.639743, 0.237802
782.0, 781.0, 0.419335, 0.543313, 0.238378
782.0, 781.0, 0.402371, 0.586885, 0.21499
782.0, 781.0, 0.404301, 1.44825, 1.593254
782.0, 781.0, 0.427176, 2.487772, 0.339356
782.0, 781.0, 0.390157, 0.583803, 0.431276
782.0, 781.0, 0.662189, 0.701961, 0.255247
782.0, 781.0, 0.40907, 0.559755, 0.26009
782.0, 781.0, 0.412753, 0.721602, 0.223915
782.0, 781.0, 0.414165, 0.680472, 0.237744
782.0, 781.0, 0.359225, 0.553075, 0.272962
782.0, 781.0, 0.407436, 1.124632, 0.418222
782.0, 781.0, 0.437877, 0.67658, 0.398742
782.0, 781.0, 0.572915, 0.870093, 0.318838
782.0, 781.0, 0.630718, 0.715308, 0.383876
782.0, 781.0, 0.736675, 0.773656, 0.37202
782.0, 781.0, 0.60755, 0.775447, 0.389279
782.0, 781.0, 0.576904, 0.829077, 0.452574
782.0, 781.0, 0.540165, 0.816396, 0.410795
782.0, 781.0, 0.557124, 0.752243, 0.419843
782.0, 781.0, 0.547172, 0.724062, 0.36759
782.0, 781.0, 0.596092, 0.70089, 0.394268
782.0, 781.0, 0.585647, 0.787778, 0.362502
782.0, 781.0, 0.548891, 0.721343, 0.369555
782.0, 781.0, 0.564676, 0.674022, 0.364836
782.0, 781.0, 0.590486, 0.721705, 0.410507
782.0, 781.0, 0.548896, 0.726667, 0.413381
782.0, 781.0, 0.545404, 0.747941, 0.408872
782.0, 781.0, 0.568393, 0.708012, 0.358757
782.0, 781.0, 0.569769, 0.708162, 0.407074
782.0, 781.0, 0.598368, 0.878769, 0.425679
782.0, 781.0, 0.585651, 0.760313, 0.388063
782.0, 781.0, 0.548251, 0.698423, 0.355949
782.0, 781.0, 0.674996, 0.736342, 0.386272
782.0, 781.0, 0.56871, 0.806717, 0.390897
782.0, 781.0, 0.574429, 0.773725, 0.380943
782.0, 781.0, 0.576375, 0.828134, 0.40988
782.0, 781.0, 0.580704, 0.745589, 0.405606
782.0, 781.0, 0.133412, 0.783008, 0.375052
792.0, 791.0, 0.550529, 0.714691, 0.40317
792.0, 791.0, 0.631909, 0.755823, 0.394137
792.0, 791.0, 0.591575, 0.835436, 0.397907
792.0, 791.0, 0.605116, 0.798136, 0.438407
792.0, 791.0, 0.593505, 0.797145, 0.398144
792.0, 791.0, 0.559572, 0.811351, 0.408891
792.0, 791.0, 0.572436, 0.807845, 0.404686
792.0, 791.0, 0.546694, 0.723994, 0.41482
792.0, 791.0, 0.56499, 0.795894, 0.399088
792.0, 791.0, 0.634525, 0.7416, 0.418669
792.0, 791.0, 0.578802, 0.874407, 0.435514
792.0, 791.0, 0.599601, 0.819869, 0.432078
792.0, 791.0, 0.535199, 0.817181, 0.379585
792.0, 791.0, 0.569838, 1.156496, 0.416579
792.0, 791.0, 0.605433, 0.804068, 0.450892
792.0, 791.0, 0.576264, 0.825163, 0.407742
792.0, 791.0, 0.558174, 0.889661, 0.408952
792.0, 791.0, 0.591064, 0.735925, 0.410754
792.0, 791.0, 0.588073, 0.860483, 0.419563
792.0, 791.0, 0.604414, 0.755104, 0.394325
792.0, 791.0, 0.539168, 0.852061, 0.380577
792.0, 791.0, 0.588861, 1.001108, 0.445422
792.0, 791.0, 0.763718, 0.916626, 0.33546
792.0, 791.0, 0.700966, 0.914197, 0.323934
792.0, 791.0, 0.693016, 0.926281, 0.386645
792.0, 791.0, 0.668882, 0.993672, 0.325831
792.0, 791.0, 0.682213, 1.096038, 0.395376
792.0, 791.0, 0.609649, 0.91852, 0.352331
792.0, 791.0, 0.681014, 1.041335, 0.372888
792.0, 791.0, 0.671065, 0.868904, 0.351094
792.0, 791.0, 0.568679, 1.0365, 0.314848
792.0, 791.0, 0.615972, 0.954824, 0.295416
792.0, 791.0, 0.654904, 0.936396, 0.271202
792.0, 791.0, 0.571954, 0.962985, 0.374922
792.0, 791.0, 0.684272, 0.965178, 0.319574
792.0, 791.0, 0.637885, 0.800044, 0.352241
792.0, 791.0, 0.587109, 0.917569, 0.336756
792.0, 791.0, 0.744488, 0.942974, 0.328342
792.0, 791.0, 0.734563, 0.834858, 0.360232
792.0, 791.0, 0.104617, 0.916566, 0.312615
